Id,SalePrice
2563,150217.23356293686
2299,137550.7253942161
211,144656.78728627416
605,187028.89371565782
1478,223376.0352836629
2247,270590.72624205693
2274,186548.8278069569
2869,202965.98491976867
967,224902.60029632197
2656,93752.02138899335
667,251013.46634826186
1042,108515.19444938558
2023,163093.91644286583
2447,400944.51237311395
2055,133755.54573074836
2275,303937.115224611
2204,172729.9643732228
1563,294335.6576717077
483,212727.0195509976
796,134577.2545786362
1526,177615.43328260456
2042,163596.02282330667
442,342660.4364960451
1693,326887.80714492523
1468,209410.72880355624
1430,205344.09166799803
2605,162784.4910878573
1529,174295.22245007794
335,138042.3882929791
1287,128754.26373903062
31,109788.68428218423
1785,278998.90272605023
82,163009.50910688855
2620,136717.6809744913
252,196048.2014084957
721,87494.8672046563
2165,180811.28944953554
2316,175424.5319408473
775,138466.4292953717
1558,72589.41982548007
17,192925.12581548112
1022,229718.5194038711
925,149260.00717102457
438,313040.36459586595
1270,151850.82776511137
1272,132534.50468697646
215,134374.27779754763
266,213901.5335112772
2402,255269.8847663171
1250,131497.37711001144
1984,107414.39907267151
1279,151458.47790178095
377,246536.77977897262
1252,129050.22661437572
2156,253236.6024373768
499,305253.7287145586
1374,134697.406087982
2898,275152.1596983212
401,122746.11599873788
2721,167467.79758102118
2078,246838.9451634261
2589,131530.87372343556
1946,237960.4843952414
1334,111197.70239545513
2781,230614.35172094143
431,404197.10991364217
576,191201.92986995613
1474,200792.30241844736
2254,141213.05860909066
2155,273925.9195928079
885,98386.0347108948
643,141337.65826913924
1944,125735.78387247084
480,193312.92269069832
2845,104070.09738396676
2387,327065.4923223109
2407,211312.08635999047
2527,156729.1201412668
2514,153858.43596494274
629,173878.07886329392
80,197787.71487370462
1876,142483.424458438
1546,108272.34201850904
2518,179066.6673515102
2347,152330.0192577628
783,184422.49140946905
1322,73785.15864547784
194,101969.86997245217
1770,284086.01938791294
2143,130954.22897744768
1229,192760.97227127774
511,275443.72250933864
46,212094.58806852857
1348,172996.90475243892
2465,193675.96142570936
387,227191.35791860512
873,203323.4694864025
1918,130063.68933896534
2764,217450.20017323887
2184,124205.96196675417
934,140089.34071533283
1920,132705.58572950435
2631,151617.76264388085
1768,645117.6749952557
2040,97732.4434904954
1749,213504.94970236442
834,249610.62238708005
1457,244267.3834387184
79,127192.42498226326
2302,128058.96395027402
1817,132272.89829200966
2755,240766.72516929993
359,172058.60174856998
2059,129845.68902383783
2092,226211.8832202305
2516,242489.32012207888
150,129295.87301572369
1656,150825.83309296364
83,113876.12896487571
2411,181434.51175173296
795,95654.03698520843
2312,242585.7851874932
2917,90560.800190588
1624,181847.3545284519
2215,309827.1006820346
1211,152460.2733958074
1485,146479.07457267275
1024,159133.95283909424
570,182922.52330748102
2874,127110.87678919658
700,154545.62275857915
2756,221173.41209586177
2022,179865.7753718738
583,215631.94597188343
2392,335156.1674670365
2424,193341.82961823608
212,110491.85087934104
736,126006.74070014694
1610,171255.96915713695
890,121342.59823155057
467,174515.52281178904
578,238969.55155772562
1747,167492.5199912066
1149,166857.1995818569
2758,219596.14297362952
857,130203.53248681188
2219,276703.98601630307
733,118370.95924687997
2909,114216.84716753253
1798,264271.88500733586
235,107649.02825018577
2366,125299.5815106445
1027,138653.88822208988
1195,133207.57471723628
1303,91385.88031897822
148,174988.70549064796
608,151622.5907645536
2515,185478.3957802626
821,288236.20777854056
2500,277609.39536565496
745,117344.17507429663
741,147522.9021217646
1611,119744.93127137267
2532,134064.53778172942
1081,207755.69893557872
1692,439897.80401562445
2520,169011.97317445546
276,114120.99312678623
1992,121332.53848768186
663,87254.6412159625
418,123121.05265994059
1733,183948.2991097764
2359,149322.01172533832
253,192492.93440806682
1518,151796.8863997976
2035,133364.1171997227
2919,95023.23147204335
1540,233085.42716394656
2120,149872.6849858045
1674,183865.48064499284
256,174459.9741295705
2361,120092.7602884873
978,91722.30336785843
2280,175367.54949695294
2095,207619.28470483303
1709,333494.40183415427
2801,234071.78382892298
1246,120571.1001902315
2373,107486.41257707652
1055,295511.0620651002
2017,127448.52902060913
1099,262651.0646970697
1344,92756.82702785288
835,207875.45988285466
1117,212843.8310253514
2043,97783.38757198534
2085,132508.85308692796
410,154211.5180091583
2650,112729.95299980641
2867,184899.08801871203
1668,131790.79024454963
1161,170647.14451781163
2122,170930.8810511064
2539,145749.33462672096
1047,140002.9686010182
1445,133430.77548854702
541,134989.4662943083
569,219060.548783175
1276,130560.31190581886
918,152149.64586792508
326,170075.18576058728
1936,125343.39303116364
895,110816.0702668436
257,144245.43612884654
1241,177973.07855804864
1545,104254.77077045084
1189,161510.8873948919
270,146479.07457267275
2066,192612.44980062902
693,108961.15747109466
1259,130411.69501284003
2916,145976.34089207664
2321,282566.5600468699
1977,103068.53198766237
1895,158308.37427976774
1240,160432.6358474749
85,145741.28082025918
1823,129114.16321263806
825,295197.2761130446
110,219439.51765836473
697,108636.66499618608
2297,119324.28295673578
1231,141506.23202517454
1355,136559.6359822005
968,339172.8911208398
584,210791.96428880142
1315,102213.95520529646
1606,130792.5735662686
206,112275.33075813398
1685,336622.48948521167
2016,131228.6750507389
869,215643.92012703698
2135,133018.85704585875
2346,167841.46763828295
2430,209064.90212850145
2198,135426.28691616264
2652,123284.03145368173
27,122864.30190397546
241,169196.30757092286
906,122519.9279515983
1506,107324.46034999506
2098,382264.6807975532
1435,205474.43775114173
2213,135518.17816149344
1274,150337.4318906605
743,102749.90706491456
1737,197719.8461158325
2797,261196.29856376725
2185,99796.74188795267
58,163565.85669286942
830,193050.2083513211
808,124788.40696204372
680,156295.65540537547
1153,130657.21425717817
1291,128780.69027471804
1818,146176.54589647587
2161,183776.60670588538
1883,137431.96860248677
350,391184.61441983224
2473,145819.47406099658
295,203205.76931038525
293,179397.3468759625
859,128310.33632842888
288,84452.01141549303
1578,160631.66665212545
102,176104.49837302484
2831,180897.47064915652
1030,174465.22417817896
2551,140501.3612124172
1286,126193.30089309682
958,314102.1817589145
776,136367.40587659503
72,222760.24115468535
2263,256220.8221567895
1866,145343.15614031703
2876,85545.98267466266
2146,269817.1850211438
103,177629.0473114382
1500,144534.8112247254
492,187694.39962555442
167,143421.94114364125
2597,113490.80820396941
2685,118769.4147529348
1035,151833.61309481162
1220,98220.71563834627
2602,139957.65880401112
2159,207960.18284457206
695,154872.9604692918
1109,242421.84077019774
640,183709.09407196366
1652,149321.65768676595
2090,189033.22719357698
1188,195038.78941746004
2345,215703.5092397945
1059,426878.8505765216
2751,243123.02828279795
128,185906.3484574845
1523,169442.9862539682
2925,146652.41290234914
2145,312841.1176284782
1121,221776.22539181856
566,315958.19917285594
565,209847.2735444228
1331,143725.11600968064
2928,130575.44302324511
156,137171.21056486736
797,141166.40169157798
327,101488.63000593927
2859,171905.7773488869
1453,124827.90871496627
1762,349080.39973087783
1868,188571.65826954241
1760,187459.83001928582
1113,257424.85820720455
1812,185892.0213601589
117,161990.33976943418
1142,197559.63890321777
2342,376065.13834411267
927,162210.03446949768
2478,197176.52258554887
655,97728.047485218
2064,131079.80741106172
369,266636.66638282395
2239,111973.43289443353
2732,226720.85329421394
1653,159664.51523226255
959,236983.4982731754
2395,343258.73041764554
1412,117456.78817216965
271,247093.9790927691
1484,146479.07457267275
1497,135433.24551790947
552,145841.7235634135
2,130838.15896340089
1855,289206.21881570516
4,259811.9332841148
2292,153984.79428700978
134,137740.66474390318
646,122883.77737935443
42,320652.3408094015
532,225358.3979283222
713,99822.37803745712
2561,134731.9685352638
2360,137610.9184057329
1333,125596.04576344519
1407,207694.5900645958
2892,270925.46850015834
574,217339.40033687215
1227,168421.54206737815
2591,213206.74487492564
1476,206080.74857184244
1125,273640.09168822144
1446,136501.4307160029
408,116950.04351542206
1101,279736.0000162347
2251,173670.40534607804
373,190621.76128036817
2554,126713.5815855221
2382,273131.50944643526
1985,90819.88148867611
519,213713.33959410258
1093,194235.66959318263
864,254853.1540200468
2889,149419.6027164291
2308,190765.62721152976
986,155552.8912088491
1302,145420.4573693592
585,152496.16841272326
2708,144964.52896766344
147,139401.4743704794
1441,213065.59504457813
383,163386.69395755877
285,145074.97875869856
181,117603.96634307415
358,169267.3211145085
780,190706.15019276383
258,197404.54016243594
1865,213187.76091493652
692,121588.24388564358
2902,339397.1106577908
508,280707.9820684743
2638,139053.98484192608
36,152016.48486541715
611,174181.3626568373
2281,125172.97062290879
1678,121093.70670925197
1696,465982.31094738987
1557,91556.3440944329
2180,155461.6926964078
1726,222736.95627742397
951,139296.19584750076
267,232843.65286486677
2706,135763.20689079037
2221,216782.3669234847
1357,164984.7435637405
2901,316573.46317769727
347,172558.1397516963
2164,185744.17640202248
1586,301014.31934143836
360,170028.27184224862
1769,228401.08337872525
2617,119994.72591152869
1879,164859.3804819211
991,208570.05329934094
1535,158277.68958758342
1191,161338.59362055766
1579,204828.75852357483
1882,136806.28447428945
1510,129023.56035184913
2196,146166.70440060724
1845,176104.49837302484
2336,400719.9223014393
942,101383.07902766908
861,126323.13394954658
2555,120603.47658287695
1392,150223.02723373854
2099,265905.3849284459
1543,129944.83499139501
948,282177.6361157138
1239,153803.0095324879
22,163968.15285425828
2796,245642.79221088262
2747,166980.82760534168
92,290012.07251963054
210,186443.3902466314
1858,188944.50529674947
2228,159129.9120366098
447,232888.4668563969
827,231272.84161546247
1649,195129.05505045725
682,141139.70596015005
2698,113340.65705337093
494,161918.7799350333
214,105848.08578120629
2441,252581.60747377248
2679,119256.13402832783
1336,117825.24509079539
465,179971.17520359316
1524,161011.08712765103
2543,128050.28673223301
631,135249.4282836507
2452,307056.9352212173
228,158927.5145542802
126,140911.42369003053
1092,211152.59555609693
1122,231785.95982112281
932,223136.13050191052
1980,84157.60249245522
2171,116163.2789537385
551,157780.00970902632
2768,202836.11572173622
2056,131526.50193399485
1159,376521.21598940116
2645,125705.29736863743
1174,175344.15943726117
2266,209289.79180142356
2462,417448.8475028415
1219,134544.88753682483
2922,204512.0462721943
118,148346.088794048
474,171139.7512642727
2576,163090.32627860454
872,292104.0089637133
1077,224857.88407492524
1536,169891.94873216748
1150,134670.8887080244
2341,311245.95450054575
1931,132972.3734288456
2785,132701.96704300767
2538,133810.49979127286
597,215767.10842703027
464,201161.09272666066
233,230237.33956465079
2169,127092.40099923065
2123,160249.907481952
1867,164866.7456266647
137,265902.91686626314
515,220157.1550788281
933,128250.46876083576
2784,165599.4317514901
972,193747.85754680933
599,164522.31634523667
2614,130236.7198407907
2582,140686.91787763147
1409,157387.0942506532
175,92825.57444343677
352,249893.88994067063
976,91722.30336785843
2134,195920.07847107228
984,123252.4700439258
2396,351573.9982094347
1673,139408.38967974257
404,124333.32279854246
607,154292.4858050991
814,150783.25190183413
868,200740.97042807413
2271,226847.88871184204
1633,261382.86148426315
337,206850.05421507853
2765,186191.95637879436
1746,225320.6499309641
368,371132.2767330967
2806,204135.82057283915
1662,185681.96838767448
1234,194691.77207368074
1373,141950.19370179033
1672,122640.02921284118
1939,127805.37340747278
