Id,SalePrice
2376,162500.0
659,162500.0
1235,162500.0
332,162500.0
1917,162500.0
2094,162500.0
1460,162500.0
1471,162500.0
1509,162500.0
1922,162500.0
433,162500.0
460,162500.0
1116,162500.0
1137,162500.0
53,162500.0
2354,162500.0
1475,162500.0
1761,162500.0
842,162500.0
2739,162500.0
2509,162500.0
1007,162500.0
2610,162500.0
1952,162500.0
2719,162500.0
2921,162500.0
1966,162500.0
292,162500.0
1204,162500.0
1829,162500.0
2419,162500.0
391,162500.0
798,162500.0
481,162500.0
193,162500.0
555,162500.0
899,162500.0
2357,162500.0
328,162500.0
1356,162500.0
1154,162500.0
1730,162500.0
2249,162500.0
1119,162500.0
2856,162500.0
1394,162500.0
2587,162500.0
61,162500.0
2661,162500.0
2711,162500.0
1147,162500.0
757,162500.0
2623,162500.0
2378,162500.0
1413,162500.0
1722,162500.0
1112,162500.0
1623,162500.0
1201,162500.0
1513,162500.0
957,162500.0
1171,162500.0
1145,162500.0
2726,162500.0
703,162500.0
760,162500.0
1964,162500.0
2512,162500.0
159,162500.0
1281,162500.0
468,162500.0
290,162500.0
665,162500.0
1463,162500.0
1792,162500.0
923,162500.0
500,162500.0
1408,162500.0
331,162500.0
170,162500.0
2192,162500.0
2571,162500.0
2314,162500.0
2647,162500.0
422,162500.0
2457,162500.0
1838,162500.0
2805,162500.0
1645,162500.0
1711,162500.0
2825,162500.0
322,162500.0
2103,162500.0
342,162500.0
600,162500.0
488,162500.0
1725,162500.0
2246,162500.0
2847,162500.0
806,162500.0
530,162500.0
963,162500.0
2678,162500.0
171,162500.0
2401,162500.0
805,162500.0
2259,162500.0
1748,162500.0
1361,162500.0
1677,162500.0
1406,162500.0
2322,162500.0
688,162500.0
143,162500.0
804,162500.0
1214,162500.0
2828,162500.0
1999,162500.0
2467,162500.0
2665,162500.0
1538,162500.0
398,162500.0
2822,162500.0
2157,162500.0
1856,162500.0
1269,162500.0
2570,162500.0
2320,162500.0
1517,162500.0
2304,162500.0
1312,162500.0
2012,162500.0
506,162500.0
2865,162500.0
2367,162500.0
554,162500.0
238,162500.0
1954,162500.0
2488,162500.0
2291,162500.0
1969,162500.0
2725,162500.0
1482,162500.0
2763,162500.0
503,162500.0
1584,162500.0
1531,162500.0
2210,162500.0
459,162500.0
556,162500.0
1347,162500.0
1290,162500.0
1388,162500.0
1571,162500.0
2754,162500.0
765,162500.0
2494,162500.0
2870,162500.0
7,162500.0
1114,162500.0
2418,162500.0
291,162500.0
18,162500.0
39,162500.0
1001,162500.0
2442,162500.0
616,162500.0
2680,162500.0
1414,162500.0
289,162500.0
40,162500.0
860,162500.0
409,162500.0
673,162500.0
2427,162500.0
2036,162500.0
2564,162500.0
642,162500.0
1008,162500.0
1908,162500.0
2519,162500.0
1369,162500.0
2855,162500.0
712,162500.0
1943,162500.0
1958,162500.0
107,162500.0
2295,162500.0
704,162500.0
676,162500.0
259,162500.0
93,162500.0
106,162500.0
2315,162500.0
1050,162500.0
1095,162500.0
2709,162500.0
758,162500.0
1496,162500.0
2370,162500.0
2458,162500.0
2733,162500.0
161,162500.0
726,162500.0
845,162500.0
947,162500.0
2232,162500.0
2563,162500.0
2299,162500.0
211,162500.0
605,162500.0
1478,162500.0
2247,162500.0
2274,162500.0
2869,162500.0
967,162500.0
2656,162500.0
667,162500.0
1042,162500.0
2023,162500.0
2447,162500.0
2055,162500.0
2275,162500.0
2204,162500.0
1563,162500.0
483,162500.0
796,162500.0
1526,162500.0
2042,162500.0
442,162500.0
1693,162500.0
1468,162500.0
1430,162500.0
2605,162500.0
1529,162500.0
335,162500.0
1287,162500.0
31,162500.0
1785,162500.0
82,162500.0
2620,162500.0
252,162500.0
721,162500.0
2165,162500.0
2316,162500.0
775,162500.0
1558,162500.0
17,162500.0
1022,162500.0
925,162500.0
438,162500.0
1270,162500.0
1272,162500.0
215,162500.0
266,162500.0
2402,162500.0
1250,162500.0
1984,162500.0
1279,162500.0
377,162500.0
1252,162500.0
2156,162500.0
499,162500.0
1374,162500.0
2898,162500.0
401,162500.0
2721,162500.0
2078,162500.0
2589,162500.0
1946,162500.0
1334,162500.0
2781,162500.0
431,162500.0
576,162500.0
1474,162500.0
2254,162500.0
2155,162500.0
885,162500.0
643,162500.0
1944,162500.0
480,162500.0
2845,162500.0
2387,162500.0
2407,162500.0
2527,162500.0
2514,162500.0
629,162500.0
80,162500.0
1876,162500.0
1546,162500.0
2518,162500.0
2347,162500.0
783,162500.0
1322,162500.0
194,162500.0
1770,162500.0
2143,162500.0
1229,162500.0
511,162500.0
46,162500.0
1348,162500.0
2465,162500.0
387,162500.0
873,162500.0
1918,162500.0
2764,162500.0
2184,162500.0
934,162500.0
1920,162500.0
2631,162500.0
1768,162500.0
2040,162500.0
1749,162500.0
834,162500.0
1457,162500.0
79,162500.0
2302,162500.0
1817,162500.0
2755,162500.0
359,162500.0
2059,162500.0
2092,162500.0
2516,162500.0
150,162500.0
1656,162500.0
83,162500.0
2411,162500.0
795,162500.0
2312,162500.0
2917,162500.0
1624,162500.0
2215,162500.0
1211,162500.0
1485,162500.0
1024,162500.0
570,162500.0
2874,162500.0
700,162500.0
2756,162500.0
2022,162500.0
583,162500.0
2392,162500.0
2424,162500.0
212,162500.0
736,162500.0
1610,162500.0
890,162500.0
467,162500.0
578,162500.0
1747,162500.0
1149,162500.0
2758,162500.0
857,162500.0
2219,162500.0
733,162500.0
2909,162500.0
1798,162500.0
235,162500.0
2366,162500.0
1027,162500.0
1195,162500.0
1303,162500.0
148,162500.0
608,162500.0
2515,162500.0
821,162500.0
2500,162500.0
745,162500.0
741,162500.0
1611,162500.0
2532,162500.0
1081,162500.0
1692,162500.0
2520,162500.0
276,162500.0
1992,162500.0
663,162500.0
418,162500.0
1733,162500.0
2359,162500.0
253,162500.0
1518,162500.0
2035,162500.0
2919,162500.0
1540,162500.0
2120,162500.0
1674,162500.0
256,162500.0
2361,162500.0
978,162500.0
2280,162500.0
2095,162500.0
1709,162500.0
2801,162500.0
1246,162500.0
2373,162500.0
1055,162500.0
2017,162500.0
1099,162500.0
1344,162500.0
835,162500.0
1117,162500.0
2043,162500.0
2085,162500.0
410,162500.0
2650,162500.0
2867,162500.0
1668,162500.0
1161,162500.0
2122,162500.0
2539,162500.0
1047,162500.0
1445,162500.0
541,162500.0
569,162500.0
1276,162500.0
918,162500.0
326,162500.0
1936,162500.0
895,162500.0
257,162500.0
1241,162500.0
1545,162500.0
1189,162500.0
270,162500.0
2066,162500.0
693,162500.0
1259,162500.0
2916,162500.0
2321,162500.0
1977,162500.0
1895,162500.0
1240,162500.0
85,162500.0
1823,162500.0
825,162500.0
110,162500.0
697,162500.0
2297,162500.0
1231,162500.0
1355,162500.0
968,162500.0
584,162500.0
1315,162500.0
1606,162500.0
206,162500.0
1685,162500.0
2016,162500.0
869,162500.0
2135,162500.0
2346,162500.0
2430,162500.0
2198,162500.0
2652,162500.0
27,162500.0
241,162500.0
906,162500.0
1506,162500.0
2098,162500.0
1435,162500.0
2213,162500.0
1274,162500.0
743,162500.0
1737,162500.0
2797,162500.0
2185,162500.0
58,162500.0
830,162500.0
808,162500.0
680,162500.0
1153,162500.0
1291,162500.0
1818,162500.0
2161,162500.0
1883,162500.0
350,162500.0
2473,162500.0
295,162500.0
293,162500.0
859,162500.0
288,162500.0
1578,162500.0
102,162500.0
2831,162500.0
1030,162500.0
2551,162500.0
1286,162500.0
958,162500.0
776,162500.0
72,162500.0
2263,162500.0
1866,162500.0
2876,162500.0
2146,162500.0
103,162500.0
1500,162500.0
492,162500.0
167,162500.0
2597,162500.0
2685,162500.0
1035,162500.0
1220,162500.0
2602,162500.0
2159,162500.0
695,162500.0
1109,162500.0
640,162500.0
1652,162500.0
2090,162500.0
1188,162500.0
2345,162500.0
1059,162500.0
2751,162500.0
128,162500.0
1523,162500.0
2925,162500.0
2145,162500.0
1121,162500.0
566,162500.0
565,162500.0
1331,162500.0
2928,162500.0
156,162500.0
797,162500.0
327,162500.0
2859,162500.0
1453,162500.0
1762,162500.0
1868,162500.0
1760,162500.0
1113,162500.0
1812,162500.0
117,162500.0
1142,162500.0
2342,162500.0
927,162500.0
2478,162500.0
655,162500.0
2064,162500.0
369,162500.0
2239,162500.0
2732,162500.0
1653,162500.0
959,162500.0
2395,162500.0
1412,162500.0
271,162500.0
1484,162500.0
1497,162500.0
552,162500.0
2,162500.0
1855,162500.0
4,162500.0
2292,162500.0
134,162500.0
646,162500.0
42,162500.0
532,162500.0
713,162500.0
2561,162500.0
2360,162500.0
1333,162500.0
1407,162500.0
2892,162500.0
574,162500.0
1227,162500.0
2591,162500.0
1476,162500.0
1125,162500.0
1446,162500.0
408,162500.0
1101,162500.0
2251,162500.0
373,162500.0
2554,162500.0
2382,162500.0
1985,162500.0
519,162500.0
1093,162500.0
864,162500.0
2889,162500.0
2308,162500.0
986,162500.0
1302,162500.0
585,162500.0
2708,162500.0
147,162500.0
1441,162500.0
383,162500.0
285,162500.0
181,162500.0
358,162500.0
780,162500.0
258,162500.0
1865,162500.0
692,162500.0
2902,162500.0
508,162500.0
2638,162500.0
36,162500.0
611,162500.0
2281,162500.0
1678,162500.0
1696,162500.0
1557,162500.0
2180,162500.0
1726,162500.0
951,162500.0
267,162500.0
2706,162500.0
2221,162500.0
1357,162500.0
2901,162500.0
347,162500.0
2164,162500.0
1586,162500.0
360,162500.0
1769,162500.0
2617,162500.0
1879,162500.0
991,162500.0
1535,162500.0
1191,162500.0
1579,162500.0
1882,162500.0
1510,162500.0
2196,162500.0
1845,162500.0
2336,162500.0
942,162500.0
861,162500.0
2555,162500.0
1392,162500.0
2099,162500.0
1543,162500.0
948,162500.0
1239,162500.0
22,162500.0
2796,162500.0
2747,162500.0
92,162500.0
210,162500.0
1858,162500.0
2228,162500.0
447,162500.0
827,162500.0
1649,162500.0
682,162500.0
2698,162500.0
494,162500.0
214,162500.0
2441,162500.0
2679,162500.0
1336,162500.0
465,162500.0
1524,162500.0
2543,162500.0
631,162500.0
2452,162500.0
228,162500.0
126,162500.0
1092,162500.0
1122,162500.0
932,162500.0
1980,162500.0
2171,162500.0
551,162500.0
2768,162500.0
2056,162500.0
1159,162500.0
2645,162500.0
1174,162500.0
2266,162500.0
2462,162500.0
1219,162500.0
2922,162500.0
118,162500.0
474,162500.0
2576,162500.0
872,162500.0
1077,162500.0
1536,162500.0
1150,162500.0
2341,162500.0
1931,162500.0
2785,162500.0
2538,162500.0
597,162500.0
464,162500.0
233,162500.0
2169,162500.0
2123,162500.0
1867,162500.0
137,162500.0
515,162500.0
933,162500.0
2784,162500.0
972,162500.0
599,162500.0
2614,162500.0
2582,162500.0
1409,162500.0
175,162500.0
352,162500.0
976,162500.0
2134,162500.0
984,162500.0
2396,162500.0
1673,162500.0
404,162500.0
607,162500.0
814,162500.0
868,162500.0
2271,162500.0
1633,162500.0
337,162500.0
2765,162500.0
1746,162500.0
368,162500.0
2806,162500.0
1662,162500.0
1234,162500.0
1373,162500.0
1672,162500.0
1939,162500.0
